s1, s2, s3, s4, s5, s6, s7, s8, Time
66.3, 64.0, 230.1, 235.9, 222.5, 221.3, 213.3, 187.9, 2019-04-05 09:08:29
66.4, 64.4, 212.4, 232.6, 256.7, 206.9, 200.6, 214.4, 2019-04-05 09:18:30
66.4, 64.2, 225.3, 231.3, 243.3, 212.1, 198.7, 210.7, 2019-04-05 09:28:32
66.3, 64.2, 237.7, 217.0, 221.9, 226.4, 211.0, 195.0, 2019-04-05 09:38:33
66.2, 64.1, 217.2, 234.8, 248.3, 210.7, 195.0, 205.9, 2019-04-05 09:48:34
66.1, 64.1, 231.2, 243.8, 222.5, 205.1, 216.5, 212.6, 2019-04-05 09:58:35
66.1, 64.0, 232.1, 225.8, 231.8, 219.0, 202.3, 196.9, 2019-04-05 10:09:24
66.0, 63.7, 215.0, 219.9, 241.6, 224.0, 207.1, 192.6, 2019-04-05 10:19:25
66.0, 64.0, 224.7, 222.2, 231.3, 225.9, 206.9, 197.4, 2019-04-05 10:29:27
66.2, 64.1, 224.6, 234.1, 234.6, 222.9, 199.3, 187.3, 2019-04-05 10:39:28
66.1, 64.0, 263.2, 231.5, 223.9, 245.0, 236.7, 200.1, 2019-04-05 10:49:29
66.2, 64.6, 269.1, 262.4, 239.7, 237.7, 260.3, 240.9, 2019-04-05 10:59:31
66.3, 64.2, 245.1, 252.7, 260.3, 258.3, 244.6, 207.1, 2019-04-05 11:10:19
66.3, 64.1, 279.0, 245.1, 240.4, 248.8, 259.1, 231.5, 2019-04-05 11:20:20
66.2, 64.3, 266.9, 237.3, 240.0, 263.6, 269.9, 212.7, 2019-04-05 11:30:22
66.3, 64.5, 260.6, 279.2, 245.8, 228.7, 248.2, 244.1, 2019-04-05 11:40:23
66.3, 64.2, 258.3, 264.7, 246.3, 237.9, 243.4, 234.9, 2019-04-05 11:50:24
66.2, 64.1, 271.9, 243.5, 243.5, 262.0, 243.2, 207.4, 2019-04-05 12:01:13
66.1, 64.0, 279.2, 234.2, 244.7, 268.4, 239.3, 208.5, 2019-04-05 12:11:14
66.2, 64.3, 245.7, 255.2, 258.5, 244.6, 246.9, 225.8, 2019-04-05 12:21:15
66.3, 64.1, 269.5, 242.3, 238.6, 269.5, 258.7, 200.9, 2019-04-05 12:31:17
66.2, 64.0, 235.4, 290.1, 277.6, 220.0, 229.5, 257.4, 2019-04-05 12:41:18
66.2, 64.4, 273.9, 237.9, 239.6, 272.3, 254.6, 203.6, 2019-04-05 12:51:19
66.3, 64.2, 250.6, 272.4, 257.2, 233.6, 236.4, 239.1, 2019-04-05 13:02:08
66.2, 64.0, 239.3, 280.8, 263.3, 225.2, 241.8, 251.9, 2019-04-05 13:12:09
66.2, 64.0, 288.2, 239.3, 235.4, 269.4, 248.0, 207.5, 2019-04-05 13:22:10
66.1, 63.9, 252.8, 267.4, 246.4, 235.4, 255.1, 232.5, 2019-04-05 13:32:12
66.3, 64.3, 261.7, 246.4, 245.0, 249.7, 252.3, 227.8, 2019-04-05 13:42:13
66.4, 64.3, 249.2, 247.6, 274.9, 257.6, 214.7, 210.6, 2019-04-05 13:52:14
66.3, 64.3, 280.2, 236.9, 237.3, 266.5, 256.4, 208.2, 2019-04-05 14:03:03
66.3, 64.2, 260.2, 244.7, 252.0, 252.9, 242.0, 222.1, 2019-04-05 14:13:04
66.2, 64.2, 265.8, 258.7, 239.8, 250.0, 258.9, 212.2, 2019-04-05 14:23:06
66.2, 64.0, 268.4, 256.8, 248.1, 249.7, 238.2, 219.0, 2019-04-05 14:33:07
66.1, 64.0, 257.7, 248.5, 251.9, 249.8, 247.0, 222.0, 2019-04-05 14:43:08
66.1, 64.2, 266.0, 259.8, 244.0, 240.0, 250.9, 226.8, 2019-04-05 14:53:10
66.3, 64.4, 241.1, 251.4, 273.8, 234.4, 229.9, 249.5, 2019-04-05 15:03:58
66.5, 64.4, 256.8, 244.0, 249.8, 262.3, 244.8, 205.3, 2019-04-05 15:14:00
66.4, 64.2, 234.6, 249.4, 275.1, 251.8, 232.2, 213.5, 2019-04-05 15:24:01
66.4, 64.1, 238.9, 253.9, 266.6, 248.3, 240.7, 217.2, 2019-04-05 15:34:02
66.4, 64.2, 260.9, 243.0, 252.4, 250.1, 238.9, 223.9, 2019-04-05 15:44:03
66.3, 64.3, 273.2, 254.9, 239.3, 241.7, 254.5, 228.7, 2019-04-05 15:54:05
66.3, 64.2, 259.6, 241.5, 246.5, 263.3, 240.4, 205.2, 2019-04-05 16:04:53
66.3, 64.2, 228.1, 271.6, 297.3, 238.3, 218.8, 222.1, 2019-04-05 16:14:55
66.3, 64.1, 272.1, 269.8, 243.7, 241.9, 243.7, 227.7, 2019-04-05 16:24:56
66.4, 64.3, 255.9, 287.4, 238.4, 227.9, 269.9, 234.9, 2019-04-05 16:34:57
66.5, 64.3, 257.9, 249.6, 248.6, 257.8, 241.3, 212.8, 2019-04-05 16:44:58
66.5, 64.2, 286.5, 243.9, 236.5, 253.8, 257.8, 220.6, 2019-04-05 16:55:00
66.5, 64.2, 247.4, 254.9, 272.0, 247.8, 219.9, 225.1, 2019-04-05 17:05:48
66.4, 64.3, 305.3, 270.0, 220.2, 242.3, 281.9, 218.3, 2019-04-05 17:15:50
66.5, 64.2, 259.2, 250.5, 253.8, 258.3, 230.4, 212.0, 2019-04-05 17:25:51
66.5, 64.1, 256.9, 225.3, 258.8, 280.7, 238.3, 206.1, 2019-04-05 17:35:52
66.5, 64.1, 263.1, 241.2, 246.4, 263.2, 248.9, 203.7, 2019-04-05 17:45:54
66.4, 64.2, 239.8, 257.0, 265.3, 235.8, 232.2, 230.1, 2019-04-05 17:55:55
66.3, 64.1, 272.5, 242.0, 238.4, 255.5, 259.3, 210.7, 2019-04-05 18:06:43
66.3, 64.1, 250.0, 217.3, 208.3, 246.7, 244.6, 178.4, 2019-04-05 18:16:45
66.2, 63.9, 220.8, 231.5, 230.3, 218.4, 212.8, 188.6, 2019-04-05 18:26:46
66.1, 64.0, 249.7, 227.9, 206.7, 210.9, 236.4, 207.0, 2019-04-05 18:36:47
66.0, 63.9, 243.2, 232.0, 213.2, 217.0, 217.2, 196.8, 2019-04-05 18:46:49
66.0, 64.0, 214.4, 241.9, 239.9, 211.9, 195.9, 195.6, 2019-04-05 18:56:50
65.9, 63.8, 235.6, 226.7, 215.7, 221.6, 217.3, 196.5, 2019-04-05 19:07:38
65.9, 63.8, 228.1, 225.9, 213.7, 215.7, 212.9, 190.6, 2019-04-05 19:17:40
65.9, 63.7, 230.5, 233.5, 210.0, 210.9, 226.0, 193.1, 2019-04-05 19:27:41
65.8, 63.7, 252.6, 243.0, 209.0, 207.0, 220.9, 204.0, 2019-04-05 19:37:42
65.7, 63.4, 206.4, 226.8, 254.0, 207.9, 196.7, 216.9, 2019-04-05 19:47:44
65.7, 63.6, 229.5, 234.6, 222.2, 204.1, 210.4, 229.3, 2019-04-05 19:57:45
65.6, 63.6, 222.6, 214.8, 228.1, 234.3, 208.8, 184.0, 2019-04-05 20:08:33
65.7, 63.9, 241.0, 206.1, 214.0, 240.1, 230.4, 182.7, 2019-04-05 20:18:35
65.9, 64.1, 222.7, 212.3, 233.9, 234.9, 205.0, 185.1, 2019-04-05 20:28:36
66.0, 64.0, 220.3, 231.3, 240.3, 214.9, 196.7, 199.6, 2019-04-05 20:38:37
66.0, 63.9, 219.9, 227.4, 230.4, 223.4, 211.4, 188.6, 2019-04-05 20:48:39
66.1, 64.3, 225.7, 227.5, 242.0, 214.1, 191.7, 202.5, 2019-04-05 20:58:40
