s1, s2, s3, s4, s5, s6, s7, s8, Time
65.9, 63.5, 249.4, 250.2, 222.2, 219.8, 225.7, 213.4, 2019-03-23 09:09:24
65.9, 63.2, 215.9, 227.9, 293.3, 224.0, 191.5, 218.8, 2019-03-23 09:19:25
65.8, 63.2, 233.0, 216.1, 242.8, 256.7, 217.2, 185.5, 2019-03-23 09:29:26
65.8, 63.3, 243.1, 233.3, 225.3, 227.5, 234.1, 203.0, 2019-03-23 09:39:27
65.9, 63.2, 229.1, 234.8, 244.3, 214.6, 220.5, 218.8, 2019-03-23 09:49:29
65.7, 63.0, 240.0, 231.3, 232.3, 231.8, 218.8, 208.8, 2019-03-23 09:59:30
65.5, 62.9, 262.7, 233.3, 215.3, 229.8, 237.4, 206.2, 2019-03-23 10:10:19
65.3, 62.9, 230.4, 212.8, 255.3, 247.9, 197.6, 200.2, 2019-03-23 10:20:20
65.4, 63.0, 242.8, 230.5, 221.0, 243.8, 226.7, 179.9, 2019-03-23 10:30:21
65.3, 62.7, 241.8, 232.2, 232.8, 234.1, 215.7, 194.6, 2019-03-23 10:40:23
65.1, 62.7, 226.0, 206.1, 263.1, 261.5, 195.1, 188.9, 2019-03-23 10:50:24
65.2, 63.0, 237.0, 222.1, 244.5, 244.1, 214.2, 195.2, 2019-03-23 11:01:13
65.2, 62.9, 270.4, 277.1, 253.5, 248.2, 251.7, 236.5, 2019-03-23 11:11:14
65.2, 62.8, 262.3, 242.9, 282.7, 274.3, 226.9, 221.2, 2019-03-23 11:21:15
65.3, 63.0, 282.4, 265.4, 246.8, 262.4, 256.4, 220.7, 2019-03-23 11:31:16
65.3, 63.0, 269.8, 267.0, 255.2, 247.8, 249.2, 239.6, 2019-03-23 11:41:18
65.3, 62.8, 248.8, 255.7, 270.8, 256.7, 246.9, 231.1, 2019-03-23 11:51:19
65.4, 63.0, 271.2, 245.2, 262.6, 263.6, 245.6, 234.8, 2019-03-23 12:02:07
65.3, 62.8, 252.6, 264.9, 286.7, 246.1, 232.7, 248.9, 2019-03-23 12:12:09
65.4, 63.3, 275.3, 281.7, 246.7, 239.2, 275.3, 239.6, 2019-03-23 12:22:10
65.6, 63.1, 264.0, 293.7, 246.0, 235.2, 268.8, 245.1, 2019-03-23 12:32:11
65.6, 63.0, 267.7, 255.5, 258.8, 255.0, 244.4, 231.8, 2019-03-23 12:42:13
65.4, 62.9, 258.9, 315.4, 246.4, 231.3, 291.9, 244.6, 2019-03-23 12:52:14
