s1, s2, s3, s4, s5, s6, s7, s8, Time
64.1, 61.5, 297.5, 300.9, 316.4, 313.1, 270.6, 258.4, 2019-03-01 17:08:57
64.0, 61.5, 297.1, 299.9, 309.6, 293.1, 285.9, 281.6, 2019-03-01 17:18:58
63.9, 61.3, 291.9, 308.0, 321.4, 303.2, 270.6, 254.0, 2019-03-01 17:28:59
64.0, 61.4, 301.7, 316.9, 318.4, 286.7, 275.1, 275.1, 2019-03-01 17:39:00
63.9, 61.4, 316.6, 302.3, 302.3, 302.7, 287.7, 254.4, 2019-03-01 17:49:01
64.0, 61.5, 325.9, 313.9, 279.9, 285.4, 317.4, 298.5, 2019-03-01 17:59:02
64.1, 61.4, 305.3, 311.9, 303.6, 295.2, 297.3, 267.6, 2019-03-01 18:09:16
63.9, 61.3, 288.4, 316.6, 338.6, 285.1, 270.7, 276.0, 2019-03-01 18:19:17
64.1, 61.5, 311.7, 283.1, 315.4, 335.5, 276.1, 241.6, 2019-03-01 18:29:18
64.1, 61.6, 301.1, 285.4, 311.7, 321.9, 286.0, 252.7, 2019-03-01 18:39:20
63.9, 61.3, 302.7, 289.1, 315.9, 317.1, 273.6, 249.1, 2019-03-01 18:49:21
64.1, 61.4, 270.7, 309.1, 394.9, 299.3, 253.1, 265.7, 2019-03-01 18:59:22
64.0, 61.4, 291.9, 298.9, 324.5, 313.9, 270.7, 250.6, 2019-03-01 19:09:34
64.1, 61.7, 333.9, 299.5, 287.2, 305.7, 298.9, 258.5, 2019-03-01 19:19:36
64.2, 61.5, 326.2, 301.1, 291.0, 296.7, 302.5, 276.0, 2019-03-01 19:29:37
64.0, 61.4, 309.8, 294.3, 307.5, 306.9, 279.5, 264.7, 2019-03-01 19:39:38
64.1, 61.6, 310.0, 284.6, 307.5, 329.8, 284.3, 250.2, 2019-03-01 19:49:39
64.1, 61.4, 365.1, 272.3, 273.6, 341.0, 343.6, 247.1, 2019-03-01 19:59:40
64.1, 61.4, 286.7, 306.2, 318.7, 300.1, 293.1, 259.4, 2019-03-01 20:09:53
64.2, 61.6, 305.3, 325.3, 306.0, 287.2, 281.4, 272.8, 2019-03-01 20:19:54
64.0, 61.5, 323.6, 307.1, 287.0, 299.9, 308.0, 262.8, 2019-03-01 20:29:55
64.1, 61.6, 304.4, 312.4, 302.5, 294.1, 292.6, 263.8, 2019-03-01 20:39:56
64.1, 61.7, 310.7, 292.8, 302.3, 328.6, 289.1, 242.6, 2019-03-01 20:49:58
64.0, 61.5, 304.0, 328.9, 305.1, 280.5, 289.8, 290.5, 2019-03-01 20:59:59
64.1, 61.6, 332.6, 274.9, 291.9, 325.3, 293.5, 269.5, 2019-03-01 21:10:15
64.0, 61.5, 306.9, 300.7, 301.3, 296.3, 294.1, 274.9, 2019-03-01 21:20:16
64.1, 61.6, 307.7, 283.6, 305.1, 323.9, 291.0, 250.0, 2019-03-01 21:30:18
64.1, 61.7, 315.4, 290.8, 293.5, 302.5, 306.4, 273.8, 2019-03-01 21:40:19
64.0, 61.6, 288.4, 292.6, 328.0, 295.6, 270.7, 288.0, 2019-03-01 21:50:20
